Track Name,Primary Artist,Album,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,id,mode
Dreams (with Deep Dish) - With Deep Dish,Stevie Nicks,Crystal Visions...The Very Best Of Stevie Nicks (Standard Version),0.93,0.0605,129.965,0.0405,0.0881,0.00616,4,0.642,1,279000,-5.075,0.598,6ztHD7TBXLxAaPxJ3sO8a4,1
America,Simon & Garfunkel,Bookends,0.241,0.0849,178.453,0.042,0.554,6.62e-06,3,0.259,2,215293,-15.955,0.275,6dfhF1BDGmhM69fnCb6wSC,1
Make It To Me,Sam Smith,In The Lonely Hour (Drowning Shadows Edition),0.382,0.1,149.825,0.0678,0.619,3.75e-06,4,0.457,1,162732,-8.483,0.262,2uCMaUojwuqr8CRGsLoPa6,1
Stand Back,Stevie Nicks,Crystal Visions...The Very Best Of Stevie Nicks (Standard Version),0.922,0.161,116.013,0.0983,0.0798,0.000222,4,0.659,7,288373,-3.782,0.554,5j6rJbpZNagGRegvlUYYSg,1
Fire And Rain,James Taylor,Sweet Baby James,0.358,0.0946,75.763,0.035,0.523,9.32e-06,4,0.608,5,202840,-14.112,0.373,3LcYYV9ozePfgYYmXv0P3r,1
All Of The Stars,Ed Sheeran,The Fault In Our Stars: Music From The Motion Picture,0.562,0.198,150.066,0.0278,0.0102,0.000278,4,0.436,11,234987,-6.106,0.24,3SZLtkoHoECHHuOnNkNCuS,1
Latch - Acoustic,Sam Smith,In The Lonely Hour (Drowning Shadows Edition),0.255,0.109,95.503,0.0282,0.981,0.000239,4,0.351,8,223429,-8.628,0.248,5vUNRJsvEOUsz4sbKkJpFr,1
Bloodstream,Ed Sheeran,x (Deluxe Edition),0.316,0.104,91.207,0.0364,0.529,0.000294,4,0.66,3,300253,-11.567,0.543,5v4sZRuvWDcisoOk1PFv6T,0
Brown Eyed Girl,Van Morrison,Blowin' Your Mind!,0.583,0.407,150.572,0.0376,0.182,0,4,0.491,7,183307,-10.964,0.907,3yrSvpt2l1xhsV9Em88Pul,1
Music.,JoJo,Mad Love. (Deluxe),0.248,0.198,132.497,0.0396,0.934,0,4,0.483,1,215573,-7.722,0.406,5wtEspIZ7Ox4KwmjeVsjee,1
"December, 1963 (Oh What A Night!)",Frankie Valli & The Four Seasons,Who Loves You,0.495,0.0542,104.409,0.027,0.0588,9.12e-06,4,0.737,1,197147,-13.489,0.967,1hQFF33xi8ruavZNyovtUN,1
Annie's Song,John Denver,Back Home Again,0.308,0.441,147.117,0.0297,0.92,0.00603,3,0.325,2,178267,-11.503,0.447,5qxFudz7A6PGptviHsz4Yd,1
Helplessly Hoping - Remastered,"Crosby, Stills & Nash","Crosby, Stills & Nash [with Bonus Tracks]",0.159,0.111,146.913,0.0331,0.914,0,4,0.567,7,157893,-13.648,0.436,1UKobFsdqNXQb8OthimCKe,1
Omen - Radio Edit,Disclosure,Omen (Radio Edit),0.781,0.373,105.967,0.203,0.111,0,4,0.615,5,196817,-4.838,0.687,78EQ5LZGgviMU9k0zrqv1r,0
Dreams - 2004 Remastered Edition,Fleetwood Mac,Rumours (Super Deluxe),0.492,0.128,120.151,0.0276,0.0644,0.00428,4,0.828,0,257800,-9.744,0.789,0ofHAoxe9vBkTCp2UQIavz,1
Steal My Girl,One Direction,FOUR (Deluxe),0.768,0.114,77.217,0.0347,0.00433,0,4,0.536,10,228133,-5.948,0.545,2Bs4jQEGMycglOfWPBqrVG,0
Baby Driver,Simon & Garfunkel,Bridge Over Troubled Water,0.68,0.102,163.664,0.0528,0.378,0.000209,4,0.445,8,195760,-11.338,0.75,5Bh8l8evdBSIoaK6EP1bWI,1
Comes Love,Joni Mitchell,Both Sides Now,0.307,0.25,127.497,0.0327,0.792,7.52e-05,3,0.423,11,269440,-9.461,0.172,1BHXcIIAqAHO1EHMjYBqSM,0
Go Your Own Way - 2004 Remastered Edition,Fleetwood Mac,Rumours (Super Deluxe),0.941,0.068,135.448,0.0375,0.0167,0.000776,4,0.586,5,223613,-5.139,0.831,4xh7W7tlNMIczFhupCPniY,1
That's The Way The World Goes Round,John Prine,Bruised Orange,0.454,0.304,155.547,0.0615,0.599,0.00343,4,0.636,5,200240,-16.548,0.806,6IcU0P6Ec5CM9qVqV1U2JH,1
A Case Of You,Joni Mitchell,Both Sides Now,0.109,0.122,86.533,0.0332,0.946,0.132,4,0.214,8,352827,-16.214,0.148,41JlTwBvRReaitzs36quB9,1
Talk To Me,Stevie Nicks,Crystal Visions...The Very Best Of Stevie Nicks (Standard Version),0.712,0.287,103.07,0.0266,0.0576,0.00467,4,0.643,5,250027,-6.385,0.636,65ILbAZRAwZQ3omWKE0OIW,1
Wouldn't It Be Nice - 2000 - Remaster,The Beach Boys,Pet Sounds,0.629,0.129,124.511,0.0335,0.718,3.76e-06,4,0.392,5,153240,-7.056,0.72,2Gy7qnDwt8Z3MNxqat4CsK,1
Knockin' On Heaven's Door - Remastered,Bob Dylan,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture) (Remastered),0.396,0.11,140.208,0.0299,0.251,0.177,4,0.513,7,149880,-13.061,0.229,6HSXNV0b4M4cLJ7ljgVVeh,1
Broken-Hearted Girl,Beyoncé,I AM...SASHA FIERCE,0.424,0.273,82.149,0.0353,0.503,0,4,0.336,5,277627,-7.203,0.159,31acMiV67UgKn1ScFChFxo,1
Stuck In The Middle With You,Stealers Wheel,Reservoir Dogs (Original Motion Picture Soundtrack),0.541,0.065,124.194,0.0403,0.0825,0.000311,4,0.787,7,203893,-10.437,0.962,1b7LMtXCXGc2EwOIplI35z,1
Look What You Made Me Do,Taylor Swift,Look What You Made Me Do,0.671,0.129,128.072,0.142,0.21,1.12e-05,4,0.767,9,211859,-6.416,0.474,2VjtYe7gpfUi2OkGxR2O2z,0
Remedy,Adele,25,0.305,0.169,165.398,0.0387,0.891,0,3,0.396,2,245427,-6.481,0.251,7GgQi7JTG4b6J4iEF4RTjF,1
Lady Wood,Tove Lo,Lady Wood,0.609,0.11,119.914,0.13,0.318,0.000516,4,0.644,7,216660,-7.894,0.156,5cB9BlseQteklXaJjRtZti,0
Somewhere Only We Know,Lily Allen,Somewhere Only We Know,0.286,0.0999,172.021,0.035,0.935,0.0258,4,0.314,10,208154,-10.191,0.278,3DDGhkxq3FeUorZppSgeLE,1
When A Man Loves A Woman,Percy Sledge,When A Man Loves A Woman,0.15,0.122,97.398,0.0272,0.13,0.0755,3,0.516,1,173867,-20.41,0.206,51FpzuGkRYXFgsE2zXt9av,1
La La La,Naughty Boy,Hotel Cabana (Deluxe Version),0.649,0.0907,125.096,0.0307,0.113,0,4,0.77,6,222200,-5.207,0.279,36pLU2ywVeBKEF0rrKtmCB,0
Perfect Illusion,Lady Gaga,Joanne (Deluxe),0.855,0.357,124.977,0.0389,0.00138,0,4,0.625,1,182000,-5.471,0.668,56ZrTFkANjeAMiS14njg4E,0
Leave Your Lover,Sam Smith,In The Lonely Hour,0.255,0.104,141.259,0.0387,0.944,2.7e-06,4,0.448,4,188377,-8.729,0.415,4bdPdSIHu8OeWpLWEEB2ts,1
Time Of The Season (Mono Version),The Zombies,Odessey And Oracle,0.7,0.383,117.111,0.0366,0.142,1.58e-06,4,0.537,4,214027,-6.852,0.695,5AJrhrwz4oSZX2PwwV4qrN,0
California,Joni Mitchell,Blue,0.328,0.135,70.859,0.0407,0.905,0,3,0.464,4,230227,-9.005,0.784,5eM6Rrk8rwLpUhrh7Kk5R1,1
Lola - Coca Cola Version,The Kinks,"Lola Versus Powerman and the Moneygoround, Pt. One",0.917,0.201,152.113,0.0395,0.582,0.231,4,0.474,9,241040,-4.19,0.902,0UAJH0k4k3slcE83a9UGCe,1
House Of The Rising Sun,The Animals,The Animals,0.583,0.103,117.007,0.0328,0.000433,0.225,3,0.289,9,271280,-6.596,0.28,7BY005dacJkbO6EPiOh2wb,0
A Hazy Shade of Winter,Simon & Garfunkel,Bookends,0.59,0.378,142.027,0.0296,0.139,7.11e-06,4,0.497,2,137480,-11.203,0.969,2GB8OypbvrvCee61FKx5dp,0
Sunny Afternoon - Mono Mix,The Kinks,Face to Face (Bonus Track Edition),0.535,0.0674,124.224,0.0267,0.19,0,4,0.564,0,213240,-7.13,0.463,5NTH2uKOrXuNTrVKZwArwM,1
Stay With Me,Sam Smith,In The Lonely Hour,0.419,0.11,85.014,0.0389,0.568,0.000217,4,0.479,0,172724,-6.517,0.186,5Db9VIdDsN5yu3Eu7CT0i4,1
White Rabbit,Jefferson Airplane,Surrealistic Pillow,0.293,0.0864,106.798,0.0272,0.486,0.000273,4,0.551,2,150640,-12.503,0.322,4vpeKl0vMGdAXpZiQB2Dtd,1
I See Fire,Ed Sheeran,The Hobbit: The Desolation of Smaug (Original Motion Picture Soundtrack) [Special Edition],0.0549,0.0718,152.037,0.0397,0.559,0,4,0.581,10,300840,-20.514,0.234,6JyHE2IeTdfdwk7T6nRj0L,0
He Won't Go,Adele,21,0.569,0.0731,159.824,0.0861,0.023,0,4,0.706,0,277947,-7.044,0.71,4ThTvhGNae80mrLsMzs4Hb,0
Crazy For You,Adele,19,0.144,0.102,85.892,0.0504,0.926,1.14e-06,3,0.705,7,208040,-12.234,0.349,142vj1HAI7VBAsn7OPmSHc,1
Latch,Disclosure,Settle,0.732,0.0897,122.025,0.168,0.0151,0.000119,4,0.502,1,255632,-5.45,0.536,1BltsyC5W3SAABdxyrDXwi,1
Everywhere - Remastered,Fleetwood Mac,Tango In the Night (Deluxe),0.487,0.0852,114.965,0.0303,0.258,0.01,4,0.73,4,226653,-10.991,0.731,0U6Ga0VWSGq6iEE1AKkgO1,1
I'm a Believer,The Monkees,More Of The Monkees (Deluxe Edition),0.775,0.217,80.106,0.0352,0.707,2.05e-05,4,0.526,0,167373,-6.05,0.962,3G7tRC24Uh09Hmp1KZ7LQ2,1
Just Give Me a Reason,P!nk,The Truth About Love,0.547,0.132,95.002,0.0489,0.346,0.000302,4,0.778,2,242733,-7.273,0.441,4VC5nFbYO4avKksJ9jN4pY,1
The Chain - 2004 Remastered Edition,Fleetwood Mac,Rumours (Super Deluxe),0.67,0.0451,151.553,0.0496,0.009,0.000822,4,0.545,9,270213,-8.81,0.481,5e9TFTbltYBg2xThimr0rU,1
The Weight - 2000 - Remaster,The Band,Music From Big Pink,0.519,0.0974,143.942,0.0528,0.225,4.3e-06,4,0.63,9,278627,-10.997,0.502,0sDqo9UPzPUtu9wEkI3zRB,1
At Last - Single Version,Etta James,At Last!,0.33,0.302,174.431,0.0329,0.707,0.00381,3,0.171,5,182400,-9.699,0.315,4Hhv2vrOTy89HFRcjU3QOx,1
Sweet Creature,Harry Styles,Harry Styles,0.262,0.068,104.085,0.0276,0.746,0,4,0.427,7,224867,-8.541,0.228,5kRPPEWFJIMox5qIkQkiz5,1
Something In The Way She Moves,James Taylor,Greatest Hits,0.186,0.158,150.799,0.0322,0.283,0,4,0.447,0,189480,-17.369,0.564,69foTA1ElY03DJQb7bbA0e,1
"For Emily, Whenever I May Find Her - Live Version",Simon & Garfunkel,Live 1969,0.251,0.775,131.578,0.0539,0.858,4.52e-06,4,0.355,7,157093,-16.456,0.313,2P6F1jmMgSScpvx4aZvbmY,1
Both Sides Now - Torch Songs,Years & Years,Torch Songs,0.264,0.103,73.17,0.0339,0.95,1.62e-05,3,0.407,4,289766,-9.718,0.384,3P3awGSPFCUKcGvxGNzVuZ,1
Pray,Sam Smith,Pray,0.388,0.0866,77.415,0.0437,0.282,2.54e-06,5,0.463,7,221596,-9.367,0.166,3BgvCj5oUc8jpL8YCB9y8S,1
I Hope That I Don't Fall In Love With You,Tom Waits,Closing Time,0.329,0.162,85.609,0.0251,0.882,3.04e-06,4,0.563,0,234427,-9.679,0.522,4m6kKYDp0U18oXThLTtGNK,1
Gypsy,Fleetwood Mac,Greatest Hits,0.54,0.265,130.879,0.0261,0.017,0.00771,4,0.622,5,264907,-13.99,0.847,19Ym5Sg0YyOCa6ao21bdoG,1
Suite: Judy Blue Eyes - Remastered,"Crosby, Stills & Nash","Crosby, Stills & Nash [with Bonus Tracks]",0.364,0.197,154.206,0.0436,0.469,0,4,0.451,9,444053,-13.126,0.298,2PuUFT13yCzUOZun94WOXv,1
Oh My God I Think I Like You,Crazy Ex-Girlfriend Cast,Crazy Ex-Girlfriend: Original Television Soundtrack (Season 1) [Commentary Album],0.632,0.0883,132.029,0.0898,0.442,0,4,0.923,2,154342,-6.408,0.884,1MxGkHVcODKUPQ3s7lnngY,1
Tired,Adele,19,0.673,0.0953,96.997,0.047,0.191,0.000646,4,0.803,11,258853,-6.338,0.552,09fgZxShFPEdl0xBMmV3sv,1
Diamond Heart,Lady Gaga,Joanne (Deluxe),0.654,0.126,127.735,0.0695,0.0627,3.61e-06,4,0.662,3,210427,-5.373,0.318,45CPhDilfgK14IE7LbNvPh,0
Bookends Theme - Reprise,Simon & Garfunkel,Bookends,0.0997,0.116,137.964,0.0354,0.907,0.0209,3,0.471,4,80173,-23.512,0.502,0Q3GpBYKy5Mx97TNBJVibl,1
For What It's Worth,Buffalo Springfield,Buffalo Springfield,0.519,0.101,98.883,0.0497,0.406,0.0209,4,0.653,2,153693,-10.164,0.822,1qRA5BS78u3gME0loMl9AA,1
Too Good At Goodbyes,Sam Smith,Too Good At Goodbyes,0.378,0.172,91.883,0.065,0.618,0,4,0.515,5,201000,-8.264,0.536,7oAraczbemGSNWqnbkU87R,1
"I've Told You Now - Live At St Pancras Old Church, London",Sam Smith,Nirvana,0.378,0.107,140.912,0.0342,0.899,0,3,0.405,7,240527,-7.327,0.235,1iGsItzBkf1OKi7MoyzgEt,1
Turning Tables,Adele,21,0.452,0.129,79.83,0.0293,0.952,1.68e-05,4,0.305,0,250133,-6.077,0.21,5O6yk6U8L3rTbFsIwuqe8H,0
Both Sides Now,Joni Mitchell,Both Sides Now,0.139,0.1,77.995,0.0317,0.868,0.00149,4,0.258,2,345400,-13.522,0.139,1pjATX7sbd6Y4jMVqIvzHk,1
Writing's On The Wall,Sam Smith,Writing's On The Wall,0.302,0.0908,96.456,0.0304,0.76,6.65e-06,3,0.306,5,278987,-8.188,0.0784,1PWnAEQcbwQwK759otUbta,0
"Eh, Eh (Nothing Else I Can Say)",Lady Gaga,The Fame,0.874,0.0863,187.792,0.0653,0.262,0.00043,4,0.664,1,175360,-3.506,0.85,0WfIxPOaRIDCtDWCmJushk,0
Rumour Has It,Adele,21,0.753,0.0905,120.041,0.0451,0.637,0,4,0.618,7,221427,-5.05,0.557,76N7FdzCI9OsiUnzJVLY2m,0
Save As Draft,Katy Perry,Witness,0.566,0.0981,132.015,0.0487,0.323,0,4,0.609,9,228649,-7.223,0.0681,7pacSLlOScmIzL45CY6a17,1
I Give Good Parent - Commentary,Crazy Ex-Girlfriend Cast,Crazy Ex-Girlfriend: Original Television Soundtrack (Season 1) [Commentary Album],0.118,0.345,129.375,0.946,0.727,0,4,0.709,11,128450,-26.295,0.488,1EyIcwU9nsbFxwGGlmjosc,0
Like a Rolling Stone,Bob Dylan,Highway 61 Revisited,0.721,0.189,95.261,0.032,0.729,0,4,0.483,0,369600,-6.836,0.562,3AhXZa8sUQht0UEdBJgpGc,1
Playing Games,Amy Cohen,Playing Games,0.51,0.208,95.98,0.186,0.189,0,4,0.766,5,182500,-8.306,0.465,765L56P6DXHieUQWjeHlVd,0
You're So Vain,Carly Simon,No Secrets,0.594,0.0817,105.934,0.0293,0.0977,1.16e-05,4,0.665,0,258227,-10.638,0.748,2DnJjbjNTV9Nd5NOa1KGba,1
The Wind,Yusuf / Cat Stevens,Teaser And The Firecat,0.188,0.134,115.715,0.044,0.93,0.0237,4,0.764,2,102200,-18.716,0.781,1rHMg7t3LICgfTl2OsDn46,1
Photograph,Ed Sheeran,x (Deluxe Edition),0.379,0.0986,107.989,0.0476,0.607,0.000464,4,0.614,4,258987,-10.48,0.201,1HNkqx9Ahdgi1Ixy2xkKkL,1
Piece by Piece,Kelly Clarkson,Piece By Piece (Deluxe Version),0.808,0.0918,106.029,0.0408,0.000953,1.53e-06,4,0.59,1,257747,-6.728,0.601,2NELtMgQ8HSdrGrYQPLnC3,1
Cecilia,Simon & Garfunkel,Bridge Over Troubled Water,0.876,0.22,102.762,0.0362,0.357,5.17e-06,4,0.755,0,174827,-8.867,0.954,6QhXQOpyYvbpdbyjgAqKdY,1
Still Falling For You - Jonas Blue Remix,Ellie Goulding,Jonas Blue: Electronic Nature - The Mix 2017,0.806,0.324,122.994,0.0426,0.211,0,4,0.635,1,186679,-6.774,0.541,6VsXb3agqnK4rkTDGRWEXx,1
Send My Love (To Your New Lover),Adele,25,0.524,0.17,164.023,0.103,0.0415,3.16e-06,4,0.69,6,223080,-8.39,0.562,4BHzQ9C00ceJxfG16AlNWb,0
California Dreamin' - Single Version,The Mamas & The Papas,If You Can Believe Your Eyes & Ears,0.616,0.0501,112.442,0.0346,0.352,0,4,0.552,1,162373,-9.785,0.667,4s6LhHAV5SEsOV0lC2tjvJ,0
The Sounds of Silence - Acoustic Version,Simon & Garfunkel,"Wednesday Morning, 3 A.M.",0.216,0.107,106.761,0.0301,0.837,0,4,0.525,6,185413,-13.551,0.328,5y788ya4NvwhBznoDIcXwK,1
Drowning Shadows,Sam Smith,In The Lonely Hour (Drowning Shadows Edition),0.339,0.0939,138.128,0.0314,0.896,1.9e-05,4,0.368,7,253959,-8.061,0.268,4dtU73n96G2Qutw4rJ7cOc,1
