Track Name,Primary Artist,Album,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,id,mode
Neopolitan - Original Mix,Dorsh,Neopolitan (Deluxe Edtion),0.806,0.104,112.247,0.0293,0.000562,6.29e-06,4,0.609,1,207302,-3.956,0.218,2b31UHchiTIwmwKV5DPdlP,0
Millionaire (feat. Nelly) - Alan Walker Remix,Cash Cash,Millionaire (feat. Nelly) [Alan Walker Remix],0.807,0.148,96.044,0.0545,0.0186,0,4,0.602,5,189338,-4.577,0.424,4NFoWbS7vtaeB2h4DexoFk,1
What Did We Do (feat. Xyzebs),Shang-High,What Did We Do (feat. Xyzebs),0.741,0.242,99.977,0.0984,0.0591,0,4,0.699,0,234627,-7.103,0.529,6XlBGQTAEd7n8r3cRxhBDW,1
Crazy About You,Mtbrd,BΞΛTΛPΞ,0.871,0.0649,130.604,0.186,0.103,0.000505,5,0.694,6,99265,-9.299,0.645,2zhWmqd9R9jUgJqPdcOX2N,0
Purple Yellow Red and Blue,Portugal. The Man,Evil Friends,0.859,0.144,101.003,0.0397,0.0351,0.331,4,0.601,4,249747,-6.311,0.431,4WMuY659P2MKnoW40oGXe8,0
Peace Of Mind,Sam Brockington,Peace Of Mind,0.58,0.329,174.109,0.029,0.204,0,4,0.543,2,218684,-7.001,0.623,1SwFHv9PnsGB67Iv2aDXNL,1
Bad Moon Rising,Creedence Clearwater Revival,Green River (40th Anniversary Edition),0.774,0.0473,89.787,0.0278,0.0543,1.05e-05,4,0.641,2,141600,-5.916,0.942,66FSV5dLK5sNLZ00IfHxfD,1
I'm Ready (feat. Olivver The Kid),Skizzy Mars,Alone Together,0.574,0.106,108.991,0.135,0.355,0.00025,4,0.785,0,216306,-9.127,0.637,1YdecRVm9LrV7gxJ60c5VR,1
All We Got (feat. Kanye West & Chicago Children's Choir),Chance The Rapper,Coloring Book,0.544,0.0835,131.921,0.462,0.308,1.89e-06,4,0.531,0,203794,-8.615,0.398,3ZLyt2ndLFBh148XRYjYYZ,0
Burn Fast (BKAYE Remix),BKAYE,Burn Fast (BKAYE Remix),0.817,0.358,102.016,0.0381,0.0932,6.79e-06,4,0.563,1,256307,-6.155,0.553,3jnn8ydVzVbJUFDfafMvgx,1
Fortunate Son,Creedence Clearwater Revival,Willy And The Poor Boys (40th Anniversary Edition),0.672,0.154,132.755,0.0411,0.194,0.00259,4,0.644,0,140773,-7.53,0.624,4BP3uh0hFLFRb5cjsgLqDh,1
All Night (feat. Knox Fortune),Chance The Rapper,Coloring Book,0.777,0.151,111.921,0.195,0.0358,0,4,0.704,2,141542,-5.729,0.392,60xaS8mYBKUW4VQQ666N0T,1
Pick Me Up,Air Traffic Controller,Nordo,0.839,0.301,214.052,0.0663,0.000677,0.000102,4,0.425,4,244640,-5.577,0.512,79uuGIdXuzA5yeSx6vNzij,1
Heatwave,Huey Mack,Heatwave,0.798,0.336,175.932,0.312,0.128,0,4,0.439,6,208636,-6.992,0.638,5xan4wYyZgHw2hSIbEDlTP,0
Are You Gonna Be My Girl,Jet,Get Born,0.953,0.152,105.046,0.0855,0.00148,0.000582,4,0.613,2,213800,-3.435,0.537,305WCRhhS10XUcH6AEwZk6,1
She Said,Plan B,The Defamation of Strickland Banks,0.537,0.164,146.975,0.137,0.303,2.85e-06,4,0.719,3,210867,-6.301,0.833,6wH485H4wsmKWCZSDs3eCW,0
Foreplay,Jalen Santoy,Foreplay,0.417,0.155,173.887,0.176,0.157,0.00223,3,0.486,5,173600,-6.259,0.571,4mfhaU5jVlmb3IXEp1la9V,0
Still Feel Like Your Man,John Mayer,The Search for Everything,0.6,0.132,106.023,0.063,0.547,0.00113,4,0.858,2,234920,-6.677,0.513,1LM6t24SjQr2bJHqeGIR4U,1
Run It - Live,Fitz and The Tantrums,Fitz and The Tantrums (Deluxe),0.703,0.964,127.918,0.0476,0.062,0,4,0.692,0,215926,-5.288,0.368,6fj5jwCJ9cwFNCLPIAfXct,1
Where the Sun Sets,Ryan Caraveo,Where the Sun Sets,0.53,0.0842,85.075,0.278,0.783,0,4,0.685,4,181813,-8.975,0.322,1PTRxUmphpKQwrW4FYNNOh,0
Gibraltar,Beirut,No No No,0.292,0.118,109.769,0.0357,0.714,0.0464,4,0.75,1,221720,-8.988,0.483,5WUxLqUKQdEZ5oW3uZiSni,0
Wild Things,Alessia Cara,Know-It-All (Deluxe),0.627,0.0909,108.016,0.0894,0.0183,0,4,0.741,1,188493,-4.816,0.708,2ZyuwVvV6Z3XJaXIFbspeE,0
Fool,Fitz and The Tantrums,Fitz and The Tantrums (Deluxe),0.833,0.161,136.099,0.0595,0.0499,0.000858,4,0.683,8,189136,-3.324,0.537,7rt7ywY9yekwaYXk2Zt4Q5,1
8TEEN,Khalid,American Teen,0.585,0.0576,105.03,0.0366,0.225,0.00209,4,0.83,1,228600,-5.802,0.642,5bgwqaRSS3M8WHWruHgSL5,1
Runaways,Sam Feldt,Runaways,0.565,0.105,119.959,0.0324,0.174,0,4,0.757,11,180402,-5.895,0.682,2K06amHdw8ZPWI75Xvo9Ij,1
Champagne Champion,Wes Period,Champagne Champion,0.604,0.298,199.977,0.179,0.00794,0.000405,4,0.515,6,237403,-7.871,0.524,1FhbZvzP1zGhIEgtnmX7QN,0
No Sleep,Wiz Khalifa,Rolling Papers,0.711,0.443,160.048,0.0623,0.109,0,4,0.653,9,191320,-6.454,0.769,2kzRSiyignH8yzPTrWvyPo,1
One Dance,Drake,Views,0.617,0.351,103.981,0.0522,0.00902,0.00246,4,0.785,1,173987,-5.871,0.382,12VWzyPDBCc8fqeWCAfNwR,1
Broccoli,DRAM,Broccoli,0.525,0.057,145.99,0.132,0.236,0,4,0.886,8,225205,-7.39,0.708,0qy5D3OJre7SPJNMOL9I71,1
Sexual,NEIKED,Sexual,0.558,0.0862,108.022,0.0627,0.0735,0,4,0.803,2,188889,-7.589,0.814,5pqUc0SPA1EmhdOyD9Ou45,1
You and I,Nate Good,You and I,0.775,0.354,166.881,0.386,0.0396,0,4,0.453,3,209832,-8.857,0.378,2M5xESqpK0fF0Z2fjOSebq,1
Summer Fling,The Floozies,Funk Jesus,0.487,0.335,109.68,0.136,0.573,1.9e-05,5,0.642,2,199273,-6.055,0.809,7ArNaNcYaCDXzVmSEvgz8n,1
That's All I Need,Dirty Heads,Dirty Heads,0.657,0.345,91.998,0.0829,0.0175,0,4,0.765,11,213147,-6.394,0.553,6WQyaRxqf332knjOMWUMQf,0
Wanna Be Cool,Donnie Trumpet & The Social Experiment,Surf,0.611,0.181,116.947,0.301,0.239,0,4,0.663,0,207560,-8.287,0.337,4Zf351SuPuXo8w6IIMsxev,1
Follow,Crystal Fighters,Star Of Love,0.767,0.11,151.989,0.0874,0.45,0.0925,4,0.534,2,194507,-5.806,0.607,0ux2EioEe5Fw07rXYRUSTz,1
Foreigner's God,Hozier,Hozier,0.445,0.111,88.866,0.0294,0.161,0.000466,4,0.502,8,225227,-7.622,0.377,3kR1DF3AAFCzOtzMIErJ4H,1
Can I Get A Witness,SonReal,Can I Get A Witness,0.607,0.152,199.989,0.0707,0.12,0,4,0.6,10,195564,-4.233,0.925,67wvyoAnDgsnrBAwZEwOgS,1
Ain't the Blues,Intuition & Equalibrum,Intuition & Equalibrum,0.601,0.134,87.765,0.378,0.471,1.5e-06,4,0.637,2,234836,-8.54,0.488,6IWK31ofyDaJ5bOuo8rNwi,1
This Head I Hold,Electric Guest,Mondo,0.871,0.249,80.939,0.0375,0.0255,0.0101,4,0.596,2,175773,-4.912,0.961,1tzPSule9WZ9B8SujHv8fp,0
Live In The Moment,Portugal. The Man,Woodstock,0.583,0.115,128.017,0.0348,0.002,0.173,4,0.546,6,246787,-7.317,0.235,60eOMEt3WNVX1m1jmApmnX,0
Cold (feat. Lizzy Land),Mating Ritual,Mating Ritual,0.782,0.124,169.679,0.0397,0.00932,0.0693,4,0.367,0,297117,-6.052,0.339,2dMboVTQTO2BVNddTO0G4D,1
Distant Lands,Rabbit Wilde,The Wild North,0.574,0.155,122.98,0.0333,0.201,8.12e-06,4,0.73,5,230041,-6.897,0.613,6MwFs0LqFOlXZWfb4KbVS2,1
Oh Devil,Electric Guest,Plural,0.517,0.176,96.999,0.0598,0.119,0.0147,4,0.904,7,217587,-7.287,0.722,1kcfGBb6kSrGqNIMW7rAlB,0
Roll Up (feat. Marko Penn),B.o.B,Roll Up (feat. Marko Penn),0.453,0.102,108.991,0.0451,0.513,0,4,0.825,10,168632,-8.17,0.614,6cbVp9abjjESjHgqjM1bWm,1
Same Drugs,Chance The Rapper,Coloring Book,0.293,0.0936,180.297,0.0555,0.947,9.95e-06,4,0.461,6,257775,-9.52,0.531,6m9qPYXmhge2QhBLfFKnVF,1
Heatstroke,Calvin Harris,Funk Wav Bounces Vol.1,0.728,0.222,110.165,0.0539,0.34,0,4,0.784,0,229160,-4.549,0.713,60APt5N2NRaKWf5xzJdzyC,0
Big Country,Béla Fleck and the Flecktones,Greatest Hits Of The 20th Century,0.528,0.115,127.796,0.0361,0.845,0.865,4,0.279,4,333080,-16.101,0.239,69CMbq8l4hJ12GEYoOYKEM,1
Seven,Rainbow Kitten Surprise,Seven + Mary,0.531,0.118,135.564,0.157,0.0492,0,4,0.641,2,225413,-7.243,0.194,465hVdgg75kPgRdpJfEFFT,1
Modern Jesus,Portugal. The Man,Evil Friends,0.633,0.216,85.999,0.0305,0.133,7.07e-05,4,0.627,10,194053,-7.41,0.763,7iOyMOxdOULvXqUqC26spJ,0
Need To Know (feat. Chance The Rapper),Macklemore & Ryan Lewis,This Unruly Mess I've Made,0.49,0.125,85.876,0.129,0.402,4.04e-06,4,0.603,6,232000,-8.58,0.331,1OsjZeUg7cGuiCr4E8schs,1
Runaround Sue,Payaso915,The Best of Payaso915: Classickz,0.533,0.0609,163.79,0.384,0.00482,0,4,0.682,10,230000,-9.231,0.219,3hhmPq7NAEzX3jvU0d2Rcl,0
Feel It Still,Portugal. The Man,Woodstock,0.795,0.0717,79.028,0.0504,0.0417,0.000113,4,0.801,1,163253,-5.115,0.754,6QgjcU0zLnzq5OrUoSZ3OK,0
Take Me Home,Bryce Vine,Lazy Fair,0.896,0.141,88.493,0.172,0.0516,0,4,0.368,5,230580,-4.315,0.69,7wYKvMLMWZz59hlGxLSuxs,1
Keep On,Portugal. The Man,Woodstock,0.681,0.0608,139.993,0.0333,0.251,0.0462,4,0.667,0,203147,-7.24,0.783,4wnqFGTV4268VQgCG1jn7J,1
Lace Up,Tab-One,"Sincerely, Tab",0.612,0.393,105.095,0.346,0.0706,0,4,0.699,2,198667,-12.164,0.737,3IqBm9L3cYhkkKEzBgv9My,1
Someone New,Hozier,Hozier,0.533,0.332,183.791,0.0473,0.429,3.66e-06,4,0.443,7,222813,-5.956,0.596,0efT4YKQLQx2YHbp6vgRX8,1
Roll With Me,Bantu,Roll With Me,0.807,0.122,99.992,0.0346,0.0622,4.36e-06,4,0.695,6,199200,-5.691,0.464,3ry4dQIyHxoIcD6zGkWW5m,0
American Teen,Khalid,American Teen,0.623,0.321,100.436,0.0398,0.0683,0,4,0.658,0,250747,-6.934,0.207,312WNtMs3F28cUukaPY9bo,1
Back Stabbers,The O'Jays,Back Stabbers,0.714,0.639,124.379,0.0374,0.317,0,4,0.751,10,186093,-11.614,0.935,0KpMY3D2G8253VTZbDBUmA,1
Give It Up,KC & The Sunshine Band,All In a Night's Work (Expanded Version),0.624,0.0465,124.896,0.0565,0.0192,0.000153,4,0.862,3,254240,-11.63,0.882,3yDhZq8f17SmumVmEyCaRN,1
No No No,Beirut,No No No,0.874,0.466,89.596,0.0358,0.391,0.363,4,0.617,0,170640,-7.014,0.961,3Ni6ZPaSxnvzWTpP9chwY4,1
Cocaine Jesus,Rainbow Kitten Surprise,RKS,0.362,0.313,119.903,0.0411,0.16,0,4,0.822,2,229667,-7.462,0.159,0ZAbupc7jAQpG9IxojQ3s3,1
Higher (feat. B.o.B),Classified,Classified,0.762,0.104,92.218,0.0719,0.00425,0,4,0.686,2,213602,-5.409,0.328,4Whbgmn34wt936MLJNfLqu,1
DSFM,OnCue,Leftovers 2.1,0.495,0.112,83.473,0.0608,0.257,7.4e-05,5,0.331,0,341800,-10.6,0.0971,4XN1XQnKmgw6w9ctr18lgK,1
Slip Slide,Donnie Trumpet & The Social Experiment,Surf,0.559,0.367,119.964,0.392,0.311,0.000294,4,0.65,0,239923,-9.774,0.214,2s8zLWtT82WJm1pi34v74i,0
Cocoa Butter Kisses,The Stairwells,For Your Health,0.704,0.0703,120.038,0.115,0.599,0,4,0.767,9,144000,-6.386,0.623,3zSi6KJF3Kg7BmuWmzM6ae,1
Astrovan,Mt. Joy,Astrovan,0.446,0.118,84.338,0.0356,0.857,0,4,0.511,3,188721,-9.403,0.598,5BVehr64ooHUXhEltQovac,1
Wild Child (feat. Jake Torrey),Lupe Fiasco,DROGAS Light,0.749,0.105,121.036,0.0487,0.0693,0,4,0.827,9,208379,-4.464,0.777,7ID6XJvhkORUD8usrZeY3M,1
Look The Other Way,Mating Ritual,Look The Other Way,0.897,0.0507,134.027,0.0423,0.136,0.00209,4,0.679,0,214750,-4.036,0.928,7HzXpzdErqBHSNjN457J6N,1
She Belongs to the Game,Troy Ave,She Belongs to the Game (feat. Young Lito) - Single,0.393,0.0903,93.978,0.416,0.0185,0.000604,4,0.656,9,246857,-9.19,0.535,1zuGHW5axtzu3NNrEr4vvY,0
May I Have This Dance (Remix) [feat. Chance the Rapper],Francis and the Lights,May I Have This Dance (Remix) [feat. Chance the Rapper],0.435,0.0913,90.033,0.0647,0.464,5.27e-06,4,0.784,8,195356,-9.197,0.865,0VaIsQoIQY10uxBrOyZ5cQ,1
Lay It On Me,Vance Joy,Lay It On Me,0.673,0.0695,127.995,0.0318,0.0964,6.94e-06,4,0.728,5,214853,-5.766,0.489,7MUNNBJKYo3cdokp06wEOB,1
Swim,Late Night Episode,Swim,0.864,0.13,93.851,0.0361,0.0341,0,4,0.531,6,174924,-4.465,0.801,4sBjTWxmavLjfREspFQhEU,0
Marathons,OptycNerd,Lush,0.644,0.489,112.001,0.0868,0.293,6.15e-06,4,0.783,11,279216,-8.454,0.583,1RIb17RSfLjAyFv847aKeh,0
Sunday Candy,Donnie Trumpet & The Social Experiment,Surf,0.596,0.0798,158.063,0.224,0.53,0,4,0.511,0,226014,-6.56,0.554,6fTdcGsjxlAD9PSkoPaLMX,1
Work Song,Hozier,Hozier,0.363,0.112,121.412,0.0608,0.749,0,4,0.531,10,229720,-7.672,0.259,4Vc3bzFxXdrABa2DxgyCMT,1
Stay (with Alessia Cara),Zedd,Stay,0.627,0.116,101.384,0.111,0.238,0,4,0.457,5,210091,-5.091,0.554,6uBhi9gBXWjanegOb2Phh0,0
Late July - Audiotree Live Version,Shakey Graves,Shakey Graves on Audiotree Live (2013),0.458,0.19,125.637,0.0944,0.229,2.67e-06,4,0.501,1,363143,-10.32,0.185,5wDkzGnw8nsQUbgMryKWBl,1
Creflo Almighty Dollar (feat. Twista & ChuchPeople),Sir the Baptist,Creflo Almighty Dollar (feat. Twista & ChuchPeople),0.592,0.524,95.405,0.264,0.227,0,4,0.593,1,262812,-7.83,0.362,5qVhJt2g7DIprSiIg5VhpB,1
Too Late,The Happy Fits,Awfully Apeelin',0.554,0.482,160.002,0.115,0.443,0,4,0.685,7,201258,-10.473,0.789,3LbO439QNr3IX7Ho39Fq8X,1
Stronger,A-F-R-O,Stronger,0.753,0.297,109.922,0.0502,0.0894,0.00172,4,0.667,7,271744,-7.447,0.25,5d6xr6ln26VdGe9GoT1GPW,0
No Pressure (feat. Snoop Dogg),Classified,Greatful,0.813,0.443,90.647,0.182,0.222,0,4,0.658,7,251655,-4.71,0.683,2QOpXd5w6A9Va6KnykWddF,1
